Codi_centre;Denominació_completa;Adreça;Codi_postal;Telèfon;Codi_delegació;Nom_delegació;Codi_comarca;Nom_comarca;Codi_municipi;Nom_municipi;id_poblacio
8072863;LLI privada Somriures de Sant Cugat;av. Cerdanyola, 32;8172;;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8075268;LLI privada Nemomarlin Sant Cugat;c. Sant Maria, 21;8172;;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8044429;Institut FP Sant Cugat del Vallès;ctra. de Sant Cugat a Rubí, 107;8172;;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8046694;Institut Escola Catalunya;ctra. Sant Cugat-Papiol, s/n;8172;;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8062641;Escola La Floresta;Camí Can Pagan, s/n;8190;935898677;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8073934;Escola Pi d'en Xandri;c. Santa Teresa, 61;8190;935894201;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8074872;Santa Isabel;rbla. Ribatallada, 12-14;8190;936740414;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8075803;Escola Pins del Vallès;av. Vullpalleres, 51;8190;935897812;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8076212;Pureza de María;c. Mercè Vilaret, 21;8190;936742250;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8025885;Viaró;av. Alcalde Barnils, s/n;8190;935890589;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8045719;Pinar de Nuestra Señora;c. Canal de la Mànega, 3-5;8190;936741400;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8061178;Institut Leonardo da Vinci;c. Alfons d'Aragó, 20;8190;938876260;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8064118;Institut Arnau Cadell;av. Villadelprat, 91-93;8190;936747266;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8066103;Avenç;camí del Crist Treballador, s/n;8190;936744154;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8066723;Escola Joan Maragall;pg. de la Creu, s/n;8190;935898586;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8066747;EA de Sant Cugat del Vallès;av. de Gràcia, 50;8190;936741310;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8073223;Esc. de Música Municipal Victòria dels Àngels;pl. Victòria dels Àngels, 2;8190;935890551;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8026087;Colegio Japonés de Barcelona;Cementiri, s/n, polígon Can Graells;8190;935893247;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8072048;Llar d'infants La Mimosa;Baixada de Can Llobet, s/n;8190;936748982;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8024731;Llar d'infants Gargot;c. Mina, s/n;8190;936749450;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8074434;Esc. de Música Fusió, Música i Dansa;c. Cánovas del Castillo, 20;8190;935892819;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8026117;Institut Angeleta Ferrer i Sensat;c. Granollers, 43;8190;935893882;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8058881;LLI privada L'Alba;c. Carme, 40- 42;8190;936748699;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8065469;Patufet;c. Sant Jordi, 22;8190;936741239;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8076364;Mainada;c. Sant Esteve, 36;8190;936748152;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8026130;LLI privada Tortugues;c. Bergara, 40;8190;936740706;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8059810;Institut Joaquima Pla i Farreras;av. Ragull, 45-49;8190;935879439;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8061129;CFA Sant Cugat del Vallès;c. Castellví, s/n. Casa de Cultura.;8190;935891382;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8064337;Thau;av. Generalitat, s/n;8190;935898108;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8064647;Europa;c. Pla del Vinyet, s/n;8190;935898420;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8068136;LLI privada Pipo;c. Estapé, 90;8190;936752854;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8069529;Escola Gerbert d'Orlhac;c. J. Vicenç Foix/Carles Riba, s/n;8190;935836713;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8071032;LLI privada Guixota;c. Caldes, 1;8190;936756427;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8026154;EB privada Tortuguetes;c. Villà, 82-84;8190;;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
8047479;Esc. de Música de Valldoreix;rbla. Jacint Verdaguer, 185;8190;;408;Vallès Occidental;40;Vallès Occident;8205;Sant Cugat del Vallès;304
